time(s)	cellId	rnti	lcid	packetSize	delay(s)
0.926029	1	1	5	1030	0.352347
0.926029	1	1	5	1030	0.352307
0.926029	1	1	5	1030	0.352267
0.926029	1	1	5	1030	0.352227
0.926029	1	1	5	1030	0.352187
0.926029	1	1	5	1030	0.352147
0.926029	1	1	5	1030	0.352107
0.926029	1	1	5	1030	0.352067
0.927029	1	1	5	1030	0.353027
0.927029	1	1	5	1030	0.352987
0.927029	1	1	5	1030	0.352947
0.927029	1	1	5	1030	0.352907
0.927029	1	1	5	1030	0.352867
0.927029	1	1	5	1030	0.352827
0.927029	1	1	5	1030	0.352787
0.927029	1	1	5	1030	0.352747
0.928029	1	1	5	1030	0.353707
0.928029	1	1	5	1030	0.353667
0.928029	1	1	5	1030	0.353627
0.928029	1	1	5	1030	0.353587
0.928029	1	1	5	1030	0.353547
0.928029	1	1	5	1030	0.353507
0.928029	1	1	5	1030	0.353467
0.928029	1	1	5	1030	0.353427
0.928029	1	1	5	1030	0.353387
0.929029	1	1	5	1030	0.354347
0.929029	1	1	5	1030	0.354307
0.929029	1	1	5	1030	0.354267
0.929029	1	1	5	1030	0.354227
0.929029	1	1	5	1030	0.354187
0.929029	1	1	5	1030	0.354147
0.929029	1	1	5	1030	0.354107
0.929029	1	1	5	1030	0.354067
0.930029	1	1	5	1030	0.355027
0.930029	1	1	5	1030	0.354987
0.930029	1	1	5	1030	0.354947
0.930029	1	1	5	1030	0.354907
0.930029	1	1	5	1030	0.354867
0.930029	1	1	5	1030	0.354827
0.930029	1	1	5	1030	0.354787
0.930029	1	1	5	1030	0.354747
0.930029	1	1	5	1030	0.354707
0.930957	1	1	5	1030	0.355595
0.930957	1	1	5	1030	0.355555
0.930957	1	1	5	1030	0.355515
0.930957	1	1	5	1030	0.355475
0.930957	1	1	5	1030	0.355435
0.930957	1	1	5	1030	0.355395
0.930957	1	1	5	1030	0.355355
0.932029	1	1	5	1030	0.356387
0.932029	1	1	5	1030	0.356347
0.932029	1	1	5	1030	0.356307
0.932029	1	1	5	1030	0.356267
0.932029	1	1	5	1030	0.356227
0.932029	1	1	5	1030	0.356187
0.932029	1	1	5	1030	0.356147
0.932029	1	1	5	1030	0.356107
0.932029	1	1	5	1030	0.356067
0.933029	1	1	5	1030	0.357027
0.933029	1	1	5	1030	0.356987
0.933029	1	1	5	1030	0.356947
0.933029	1	1	5	1030	0.356907
0.933029	1	1	5	1030	0.356867
0.933029	1	1	5	1030	0.356827
0.933029	1	1	5	1030	0.356787
0.933029	1	1	5	1030	0.356747
0.934029	1	1	5	1030	0.357707
0.934029	1	1	5	1030	0.357667
0.934029	1	1	5	1030	0.357627
0.934029	1	1	5	1030	0.357587
0.934029	1	1	5	1030	0.357547
0.934029	1	1	5	1030	0.357507
0.934029	1	1	5	1030	0.357467
0.934029	1	1	5	1030	0.357427
0.934029	1	1	5	1030	0.357387
0.935029	1	1	5	1030	0.358347
0.935029	1	1	5	1030	0.358307
0.935029	1	1	5	1030	0.358267
0.935029	1	1	5	1030	0.358227
0.935029	1	1	5	1030	0.358187
0.935029	1	1	5	1030	0.358147
0.935029	1	1	5	1030	0.358107
0.935029	1	1	5	1030	0.358067
0.936029	1	1	5	1030	0.359027
0.936029	1	1	5	1030	0.358987
0.936029	1	1	5	1030	0.358947
0.936029	1	1	5	1030	0.358907
0.936029	1	1	5	1030	0.358867
0.936029	1	1	5	1030	0.358827
0.936029	1	1	5	1030	0.358787
0.936029	1	1	5	1030	0.358747
0.937029	1	1	5	1030	0.359707
0.937029	1	1	5	1030	0.359667
0.937029	1	1	5	1030	0.359627
0.937029	1	1	5	1030	0.359587
0.937029	1	1	5	1030	0.359547
0.937029	1	1	5	1030	0.359507
0.937029	1	1	5	1030	0.359467
0.937029	1	1	5	1030	0.359427
0.937029	1	1	5	1030	0.359387
0.938029	1	1	5	1030	0.360347
0.938029	1	1	5	1030	0.360307
0.938029	1	1	5	1030	0.360267
0.938029	1	1	5	1030	0.360227
0.938029	1	1	5	1030	0.360187
0.938029	1	1	5	1030	0.360147
0.938029	1	1	5	1030	0.360107
0.938029	1	1	5	1030	0.360067
0.939029	1	1	5	1030	0.361027
0.939029	1	1	5	1030	0.360987
0.939029	1	1	5	1030	0.360947
0.939029	1	1	5	1030	0.360907
0.939029	1	1	5	1030	0.360867
0.939029	1	1	5	1030	0.360827
0.939029	1	1	5	1030	0.360787
0.939029	1	1	5	1030	0.360747
0.939029	1	1	5	1030	0.360707
0.940029	1	1	5	1030	0.361667
0.940029	1	1	5	1030	0.361627
0.940029	1	1	5	1030	0.361587
0.940029	1	1	5	1030	0.361547
0.940029	1	1	5	1030	0.361507
0.940029	1	1	5	1030	0.361467
0.940029	1	1	5	1030	0.361427
0.940029	1	1	5	1030	0.361387
0.941029	1	1	5	1030	0.362347
0.941029	1	1	5	1030	0.362307
0.941029	1	1	5	1030	0.362267
0.941029	1	1	5	1030	0.362227
0.941029	1	1	5	1030	0.362187
0.941029	1	1	5	1030	0.362147
0.941029	1	1	5	1030	0.362107
0.941029	1	1	5	1030	0.362067
0.942029	1	1	5	1030	0.363027
0.942029	1	1	5	1030	0.362987
0.942029	1	1	5	1030	0.362947
0.942029	1	1	5	1030	0.362907
0.942029	1	1	5	1030	0.362867
0.942029	1	1	5	1030	0.362827
0.942029	1	1	5	1030	0.362787
0.942029	1	1	5	1030	0.362747
0.942029	1	1	5	1030	0.362707
0.943029	1	1	5	1030	0.363667
0.943029	1	1	5	1030	0.363627
0.943029	1	1	5	1030	0.363587
0.943029	1	1	5	1030	0.363547
0.943029	1	1	5	1030	0.363507
0.943029	1	1	5	1030	0.363467
0.943029	1	1	5	1030	0.363427
0.943029	1	1	5	1030	0.363387
0.944029	1	1	5	1030	0.364347
0.944029	1	1	5	1030	0.364307
0.944029	1	1	5	1030	0.364267
0.944029	1	1	5	1030	0.364227
0.944029	1	1	5	1030	0.364187
0.944029	1	1	5	1030	0.364147
0.944029	1	1	5	1030	0.364107
0.944029	1	1	5	1030	0.364067
0.944029	1	1	5	1030	0.364027
0.945029	1	1	5	1030	0.364987
0.945029	1	1	5	1030	0.364947
0.945029	1	1	5	1030	0.364907
0.945029	1	1	5	1030	0.364867
0.945029	1	1	5	1030	0.364827
0.945029	1	1	5	1030	0.364787
0.945029	1	1	5	1030	0.364747
0.945029	1	1	5	1030	0.364707
0.946029	1	1	5	1030	0.365667
0.946029	1	1	5	1030	0.365627
0.946029	1	1	5	1030	0.365587
0.946029	1	1	5	1030	0.365547
0.946029	1	1	5	1030	0.365507
0.946029	1	1	5	1030	0.365467
0.946029	1	1	5	1030	0.365427
0.946029	1	1	5	1030	0.365387
0.946029	1	1	5	1030	0.365347
0.947029	1	1	5	1030	0.366307
0.947029	1	1	5	1030	0.366267
0.947029	1	1	5	1030	0.366227
0.947029	1	1	5	1030	0.366187
0.947029	1	1	5	1030	0.366147
0.947029	1	1	5	1030	0.366107
0.947029	1	1	5	1030	0.366067
0.947029	1	1	5	1030	0.366027
0.948029	1	1	5	1030	0.366987
0.948029	1	1	5	1030	0.366947
0.948029	1	1	5	1030	0.366907
0.948029	1	1	5	1030	0.366867
0.948029	1	1	5	1030	0.366827
0.948029	1	1	5	1030	0.366787
0.948029	1	1	5	1030	0.366747
0.948029	1	1	5	1030	0.366707
0.949029	1	1	5	1030	0.367667
0.949029	1	1	5	1030	0.367627
0.949029	1	1	5	1030	0.367587
0.949029	1	1	5	1030	0.367547
0.949029	1	1	5	1030	0.367507
0.949029	1	1	5	1030	0.367467
0.949029	1	1	5	1030	0.367427
0.949029	1	1	5	1030	0.367387
0.949029	1	1	5	1030	0.367347
0.950029	1	1	5	1030	0.368307
0.950029	1	1	5	1030	0.368267
0.950029	1	1	5	1030	0.368227
0.950029	1	1	5	1030	0.368187
0.950029	1	1	5	1030	0.368147
0.950029	1	1	5	1030	0.368107
0.950029	1	1	5	1030	0.368067
0.950029	1	1	5	1030	0.368027
0.951029	1	1	5	1030	0.368987
0.951029	1	1	5	1030	0.368947
0.951029	1	1	5	1030	0.368907
0.951029	1	1	5	1030	0.368867
0.951029	1	1	5	1030	0.368827
0.951029	1	1	5	1030	0.368787
0.951029	1	1	5	1030	0.368747
0.951029	1	1	5	1030	0.368707
0.951029	1	1	5	1030	0.368667
0.952029	1	1	5	1030	0.369627
0.952029	1	1	5	1030	0.369587
0.952029	1	1	5	1030	0.369547
0.952029	1	1	5	1030	0.369507
0.952029	1	1	5	1030	0.369467
0.952029	1	1	5	1030	0.369427
0.952029	1	1	5	1030	0.369387
0.952029	1	1	5	1030	0.369347
0.953029	1	1	5	1030	0.370307
0.953029	1	1	5	1030	0.370267
0.953029	1	1	5	1030	0.370227
0.953029	1	1	5	1030	0.370187
0.953029	1	1	5	1030	0.370147
0.953029	1	1	5	1030	0.370107
0.953029	1	1	5	1030	0.370067
0.953029	1	1	5	1030	0.370027
0.953029	1	1	5	1030	0.369987
0.954029	1	1	5	1030	0.370947
0.954029	1	1	5	1030	0.370907
0.954029	1	1	5	1030	0.370867
0.954029	1	1	5	1030	0.370827
0.954029	1	1	5	1030	0.370787
0.954029	1	1	5	1030	0.370747
0.954029	1	1	5	1030	0.370707
0.954029	1	1	5	1030	0.370667
0.955029	1	1	5	1030	0.371627
0.955029	1	1	5	1030	0.371587
0.955029	1	1	5	1030	0.371547
0.955029	1	1	5	1030	0.371507
0.955029	1	1	5	1030	0.371467
0.955029	1	1	5	1030	0.371427
0.955029	1	1	5	1030	0.371387
0.955029	1	1	5	1030	0.371347
0.956029	1	1	5	1030	0.372307
0.956029	1	1	5	1030	0.372267
0.956029	1	1	5	1030	0.372227
0.956029	1	1	5	1030	0.372187
0.956029	1	1	5	1030	0.372147
0.956029	1	1	5	1030	0.372107
0.956029	1	1	5	1030	0.372067
0.956029	1	1	5	1030	0.372027
0.956029	1	1	5	1030	0.371987
0.957029	1	1	5	1030	0.372947
0.957029	1	1	5	1030	0.372907
0.957029	1	1	5	1030	0.372867
0.957029	1	1	5	1030	0.372827
0.957029	1	1	5	1030	0.372787
0.957029	1	1	5	1030	0.372747
0.957029	1	1	5	1030	0.372707
0.957029	1	1	5	1030	0.372667
0.958029	1	1	5	1030	0.373627
0.958029	1	1	5	1030	0.373587
0.958029	1	1	5	1030	0.373547
0.958029	1	1	5	1030	0.373507
0.958029	1	1	5	1030	0.373467
0.958029	1	1	5	1030	0.373427
0.958029	1	1	5	1030	0.373387
0.958029	1	1	5	1030	0.373347
0.958029	1	1	5	1030	0.373307
0.959029	1	1	5	1030	0.374267
0.959029	1	1	5	1030	0.374227
0.959029	1	1	5	1030	0.374187
0.959029	1	1	5	1030	0.374147
0.959029	1	1	5	1030	0.374107
0.959029	1	1	5	1030	0.374067
0.959029	1	1	5	1030	0.374027
0.959029	1	1	5	1030	0.373987
0.960029	1	1	5	1030	0.374947
0.960029	1	1	5	1030	0.374907
0.960029	1	1	5	1030	0.374867
0.960029	1	1	5	1030	0.374827
0.960029	1	1	5	1030	0.374787
0.960029	1	1	5	1030	0.374747
0.960029	1	1	5	1030	0.374707
0.960029	1	1	5	1030	0.374667
0.961029	1	1	5	1030	0.375627
0.961029	1	1	5	1030	0.375587
0.961029	1	1	5	1030	0.375547
0.961029	1	1	5	1030	0.375507
0.961029	1	1	5	1030	0.375467
0.961029	1	1	5	1030	0.375427
0.961029	1	1	5	1030	0.375387
0.961029	1	1	5	1030	0.375347
0.961029	1	1	5	1030	0.375307
0.962029	1	1	5	1030	0.376267
0.962029	1	1	5	1030	0.376227
0.962029	1	1	5	1030	0.376187
0.962029	1	1	5	1030	0.376147
0.962029	1	1	5	1030	0.376107
0.962029	1	1	5	1030	0.376067
0.962029	1	1	5	1030	0.376027
0.962029	1	1	5	1030	0.375987
0.963029	1	1	5	1030	0.376947
0.963029	1	1	5	1030	0.376907
0.963029	1	1	5	1030	0.376867
0.963029	1	1	5	1030	0.376827
0.963029	1	1	5	1030	0.376787
0.963029	1	1	5	1030	0.376747
0.963029	1	1	5	1030	0.376707
0.963029	1	1	5	1030	0.376667
0.963029	1	1	5	1030	0.376627
0.964029	1	1	5	1030	0.377587
0.964029	1	1	5	1030	0.377547
0.964029	1	1	5	1030	0.377507
0.964029	1	1	5	1030	0.377467
0.964029	1	1	5	1030	0.377427
0.964029	1	1	5	1030	0.377387
0.964029	1	1	5	1030	0.377347
0.964029	1	1	5	1030	0.377307
0.965029	1	1	5	1030	0.378267
0.965029	1	1	5	1030	0.378227
0.965029	1	1	5	1030	0.378187
0.965029	1	1	5	1030	0.378147
0.965029	1	1	5	1030	0.378107
0.965029	1	1	5	1030	0.378067
0.965029	1	1	5	1030	0.378027
0.965029	1	1	5	1030	0.377987
0.965029	1	1	5	1030	0.377947
0.966029	1	1	5	1030	0.378907
0.966029	1	1	5	1030	0.378867
0.966029	1	1	5	1030	0.378827
0.966029	1	1	5	1030	0.378787
0.966029	1	1	5	1030	0.378747
0.966029	1	1	5	1030	0.378707
0.966029	1	1	5	1030	0.378667
0.966029	1	1	5	1030	0.378627
0.967029	1	1	5	1030	0.379587
0.967029	1	1	5	1030	0.379547
0.967029	1	1	5	1030	0.379507
0.967029	1	1	5	1030	0.379467
0.967029	1	1	5	1030	0.379427
0.967029	1	1	5	1030	0.379387
0.967029	1	1	5	1030	0.379347
0.967029	1	1	5	1030	0.379307
0.968029	1	1	5	1030	0.380267
0.968029	1	1	5	1030	0.380227
0.968029	1	1	5	1030	0.380187
0.968029	1	1	5	1030	0.380147
0.968029	1	1	5	1030	0.380107
0.968029	1	1	5	1030	0.380067
0.968029	1	1	5	1030	0.380027
0.968029	1	1	5	1030	0.379987
0.968029	1	1	5	1030	0.379947
0.969029	1	1	5	1030	0.380907
0.969029	1	1	5	1030	0.380867
0.969029	1	1	5	1030	0.380827
0.969029	1	1	5	1030	0.380787
0.969029	1	1	5	1030	0.380747
0.969029	1	1	5	1030	0.380707
0.969029	1	1	5	1030	0.380667
0.969029	1	1	5	1030	0.380627
0.970029	1	1	5	1030	0.381587
0.970029	1	1	5	1030	0.381547
0.970029	1	1	5	1030	0.381507
0.970029	1	1	5	1030	0.381467
0.970029	1	1	5	1030	0.381427
0.970029	1	1	5	1030	0.381387
0.970029	1	1	5	1030	0.381347
0.970029	1	1	5	1030	0.381307
0.970029	1	1	5	1030	0.381267
0.971029	1	1	5	1030	0.382227
0.971029	1	1	5	1030	0.382187
0.971029	1	1	5	1030	0.382147
0.971029	1	1	5	1030	0.382107
0.971029	1	1	5	1030	0.382067
0.971029	1	1	5	1030	0.382027
0.971029	1	1	5	1030	0.381987
0.971029	1	1	5	1030	0.381947
0.972029	1	1	5	1030	0.382907
0.972029	1	1	5	1030	0.382867
0.972029	1	1	5	1030	0.382827
0.972029	1	1	5	1030	0.382787
0.972029	1	1	5	1030	0.382747
0.972029	1	1	5	1030	0.382707
0.972029	1	1	5	1030	0.382667
0.972029	1	1	5	1030	0.382627
0.972029	1	1	5	1030	0.382587
0.973029	1	1	5	1030	0.383547
0.973029	1	1	5	1030	0.383507
0.973029	1	1	5	1030	0.383467
0.973029	1	1	5	1030	0.383427
0.973029	1	1	5	1030	0.383387
0.973029	1	1	5	1030	0.383347
0.973029	1	1	5	1030	0.383307
0.973029	1	1	5	1030	0.383267
0.974029	1	1	5	1030	0.384227
0.974029	1	1	5	1030	0.384187
0.974029	1	1	5	1030	0.384147
0.974029	1	1	5	1030	0.384107
0.974029	1	1	5	1030	0.384067
0.974029	1	1	5	1030	0.384027
0.974029	1	1	5	1030	0.383987
0.974029	1	1	5	1030	0.383947
0.975029	1	1	5	1030	0.384907
0.975029	1	1	5	1030	0.384867
0.975029	1	1	5	1030	0.384827
0.975029	1	1	5	1030	0.384787
0.975029	1	1	5	1030	0.384747
0.975029	1	1	5	1030	0.384707
0.975029	1	1	5	1030	0.384667
0.975029	1	1	5	1030	0.384627
0.975029	1	1	5	1030	0.384587
0.976029	1	1	5	1030	0.385547
0.976029	1	1	5	1030	0.385507
0.976029	1	1	5	1030	0.385467
0.976029	1	1	5	1030	0.385427
0.976029	1	1	5	1030	0.385387
0.976029	1	1	5	1030	0.385347
0.976029	1	1	5	1030	0.385307
0.976029	1	1	5	1030	0.385267
0.977029	1	1	5	1030	0.386227
0.977029	1	1	5	1030	0.386187
0.977029	1	1	5	1030	0.386147
0.977029	1	1	5	1030	0.386107
0.977029	1	1	5	1030	0.386067
0.977029	1	1	5	1030	0.386027
0.977029	1	1	5	1030	0.385987
0.977029	1	1	5	1030	0.385947
0.977029	1	1	5	1030	0.385907
0.978029	1	1	5	1030	0.386867
0.978029	1	1	5	1030	0.386827
0.978029	1	1	5	1030	0.386787
0.978029	1	1	5	1030	0.386747
0.978029	1	1	5	1030	0.386707
0.978029	1	1	5	1030	0.386667
0.978029	1	1	5	1030	0.386627
0.978029	1	1	5	1030	0.386587
0.979029	1	1	5	1030	0.387547
0.979029	1	1	5	1030	0.387507
0.979029	1	1	5	1030	0.387467
0.979029	1	1	5	1030	0.387427
0.979029	1	1	5	1030	0.387387
0.979029	1	1	5	1030	0.387347
0.979029	1	1	5	1030	0.387307
0.979029	1	1	5	1030	0.387267
0.980029	1	1	5	1030	0.388227
0.980029	1	1	5	1030	0.388187
0.980029	1	1	5	1030	0.388147
0.980029	1	1	5	1030	0.388107
0.980029	1	1	5	1030	0.388067
0.980029	1	1	5	1030	0.388027
0.980029	1	1	5	1030	0.387987
0.980029	1	1	5	1030	0.387947
0.980029	1	1	5	1030	0.387907
0.981029	1	1	5	1030	0.388867
0.981029	1	1	5	1030	0.388827
0.981029	1	1	5	1030	0.388787
0.981029	1	1	5	1030	0.388747
0.981029	1	1	5	1030	0.388707
0.981029	1	1	5	1030	0.388667
0.981029	1	1	5	1030	0.388627
0.981029	1	1	5	1030	0.388587
0.982029	1	1	5	1030	0.389547
0.982029	1	1	5	1030	0.389507
0.982029	1	1	5	1030	0.389467
0.982029	1	1	5	1030	0.389427
0.982029	1	1	5	1030	0.389387
0.982029	1	1	5	1030	0.389347
0.982029	1	1	5	1030	0.389307
0.982029	1	1	5	1030	0.389267
0.982029	1	1	5	1030	0.389227
0.983029	1	1	5	1030	0.390187
0.983029	1	1	5	1030	0.390147
0.983029	1	1	5	1030	0.390107
0.983029	1	1	5	1030	0.390067
0.983029	1	1	5	1030	0.390027
0.983029	1	1	5	1030	0.389987
0.983029	1	1	5	1030	0.389947
0.983029	1	1	5	1030	0.389907
0.984029	1	1	5	1030	0.390867
0.984029	1	1	5	1030	0.390827
0.984029	1	1	5	1030	0.390787
0.984029	1	1	5	1030	0.390747
0.984029	1	1	5	1030	0.390707
0.984029	1	1	5	1030	0.390667
0.984029	1	1	5	1030	0.390627
0.984029	1	1	5	1030	0.390587
0.984029	1	1	5	1030	0.390547
0.985029	1	1	5	1030	0.391507
0.985029	1	1	5	1030	0.391467
0.985029	1	1	5	1030	0.391427
0.985029	1	1	5	1030	0.391387
0.985029	1	1	5	1030	0.391347
0.985029	1	1	5	1030	0.391307
0.985029	1	1	5	1030	0.391267
0.985029	1	1	5	1030	0.391227
0.986029	1	1	5	1030	0.392187
0.986029	1	1	5	1030	0.392147
0.986029	1	1	5	1030	0.392107
0.986029	1	1	5	1030	0.392067
0.986029	1	1	5	1030	0.392027
0.986029	1	1	5	1030	0.391987
0.986029	1	1	5	1030	0.391947
0.986029	1	1	5	1030	0.391907
0.987029	1	1	5	1030	0.392867
0.987029	1	1	5	1030	0.392827
0.987029	1	1	5	1030	0.392787
0.987029	1	1	5	1030	0.392747
0.987029	1	1	5	1030	0.392707
0.987029	1	1	5	1030	0.392667
0.987029	1	1	5	1030	0.392627
0.987029	1	1	5	1030	0.392587
0.987029	1	1	5	1030	0.392547
0.988029	1	1	5	1030	0.393507
0.988029	1	1	5	1030	0.393467
0.988029	1	1	5	1030	0.393427
0.988029	1	1	5	1030	0.393387
0.988029	1	1	5	1030	0.393347
0.988029	1	1	5	1030	0.393307
0.988029	1	1	5	1030	0.393267
0.988029	1	1	5	1030	0.393227
0.989029	1	1	5	1030	0.394187
0.989029	1	1	5	1030	0.394147
0.989029	1	1	5	1030	0.394107
0.989029	1	1	5	1030	0.394067
0.989029	1	1	5	1030	0.394027
0.989029	1	1	5	1030	0.393987
0.989029	1	1	5	1030	0.393947
0.989029	1	1	5	1030	0.393907
0.989029	1	1	5	1030	0.393867
0.990029	1	1	5	1030	0.394827
0.990029	1	1	5	1030	0.394787
0.990029	1	1	5	1030	0.394747
0.990029	1	1	5	1030	0.394707
0.990029	1	1	5	1030	0.394667
0.990029	1	1	5	1030	0.394627
0.990029	1	1	5	1030	0.394587
0.990029	1	1	5	1030	0.394547
0.991029	1	1	5	1030	0.395507
0.991029	1	1	5	1030	0.395467
0.991029	1	1	5	1030	0.395427
0.991029	1	1	5	1030	0.395387
0.991029	1	1	5	1030	0.395347
0.991029	1	1	5	1030	0.395307
0.991029	1	1	5	1030	0.395267
0.991029	1	1	5	1030	0.395227
0.992029	1	1	5	1030	0.396187
0.992029	1	1	5	1030	0.396147
0.992029	1	1	5	1030	0.396107
0.992029	1	1	5	1030	0.396067
0.992029	1	1	5	1030	0.396027
0.992029	1	1	5	1030	0.395987
0.992029	1	1	5	1030	0.395947
0.992029	1	1	5	1030	0.395907
0.992029	1	1	5	1030	0.395867
0.993029	1	1	5	1030	0.396827
0.993029	1	1	5	1030	0.396787
0.993029	1	1	5	1030	0.396747
0.993029	1	1	5	1030	0.396707
0.993029	1	1	5	1030	0.396667
0.993029	1	1	5	1030	0.396627
0.993029	1	1	5	1030	0.396587
0.993029	1	1	5	1030	0.396547
0.994029	1	1	5	1030	0.397507
0.994029	1	1	5	1030	0.397467
0.994029	1	1	5	1030	0.397427
0.994029	1	1	5	1030	0.397387
0.994029	1	1	5	1030	0.397347
0.994029	1	1	5	1030	0.397307
0.994029	1	1	5	1030	0.397267
0.994029	1	1	5	1030	0.397227
0.994029	1	1	5	1030	0.397187
0.995029	1	1	5	1030	0.398147
0.995029	1	1	5	1030	0.398107
0.995029	1	1	5	1030	0.398067
0.995029	1	1	5	1030	0.398027
0.995029	1	1	5	1030	0.397987
0.995029	1	1	5	1030	0.397947
0.995029	1	1	5	1030	0.397907
0.995029	1	1	5	1030	0.397867
0.996029	1	1	5	1030	0.398827
0.996029	1	1	5	1030	0.398787
0.996029	1	1	5	1030	0.398747
0.996029	1	1	5	1030	0.398707
0.996029	1	1	5	1030	0.398667
0.996029	1	1	5	1030	0.398627
0.996029	1	1	5	1030	0.398587
0.996029	1	1	5	1030	0.398547
0.996029	1	1	5	1030	0.398507
0.997029	1	1	5	1030	0.399467
0.997029	1	1	5	1030	0.399427
0.997029	1	1	5	1030	0.399387
0.997029	1	1	5	1030	0.399347
0.997029	1	1	5	1030	0.399307
0.997029	1	1	5	1030	0.399267
0.997029	1	1	5	1030	0.399227
0.997029	1	1	5	1030	0.399187
0.998029	1	1	5	1030	0.400147
0.998029	1	1	5	1030	0.400107
0.998029	1	1	5	1030	0.400067
0.998029	1	1	5	1030	0.400027
0.998029	1	1	5	1030	0.399987
0.998029	1	1	5	1030	0.399947
0.998029	1	1	5	1030	0.399907
0.998029	1	1	5	1030	0.399867
0.999029	1	1	5	1030	0.400827
0.999029	1	1	5	1030	0.400787
0.999029	1	1	5	1030	0.400747
0.999029	1	1	5	1030	0.400707
0.999029	1	1	5	1030	0.400667
0.999029	1	1	5	1030	0.400627
0.999029	1	1	5	1030	0.400587
0.999029	1	1	5	1030	0.400547
0.999029	1	1	5	1030	0.400507
1.00003	1	1	5	1030	0.401467
1.00003	1	1	5	1030	0.401427
1.00003	1	1	5	1030	0.401387
1.00003	1	1	5	1030	0.401347
1.00003	1	1	5	1030	0.401307
1.00003	1	1	5	1030	0.401267
1.00003	1	1	5	1030	0.401227
1.00003	1	1	5	1030	0.401187
1.00103	1	1	5	1030	0.402147
1.00103	1	1	5	1030	0.402107
1.00103	1	1	5	1030	0.402067
1.00103	1	1	5	1030	0.402027
1.00103	1	1	5	1030	0.401987
1.00103	1	1	5	1030	0.401947
1.00103	1	1	5	1030	0.401907
1.00103	1	1	5	1030	0.401867
1.00103	1	1	5	1030	0.401827
1.00203	1	1	5	1030	0.402787
1.00203	1	1	5	1030	0.402747
1.00203	1	1	5	1030	0.402707
1.00203	1	1	5	1030	0.402667
1.00203	1	1	5	1030	0.402627
1.00203	1	1	5	1030	0.402587
1.00203	1	1	5	1030	0.402547
1.00203	1	1	5	1030	0.402507
1.00303	1	1	5	1030	0.403467
1.00303	1	1	5	1030	0.403427
1.00303	1	1	5	1030	0.403387
1.00303	1	1	5	1030	0.403347
1.00303	1	1	5	1030	0.403307
1.00303	1	1	5	1030	0.403267
1.00303	1	1	5	1030	0.403227
1.00303	1	1	5	1030	0.403187
1.00303	1	1	5	1030	0.403147
1.00403	1	1	5	1030	0.404107
1.00403	1	1	5	1030	0.404067
1.00403	1	1	5	1030	0.404027
1.00403	1	1	5	1030	0.403987
1.00403	1	1	5	1030	0.403947
1.00403	1	1	5	1030	0.403907
1.00403	1	1	5	1030	0.403867
1.00403	1	1	5	1030	0.403827
1.00503	1	1	5	1030	0.404787
1.00503	1	1	5	1030	0.404747
1.00503	1	1	5	1030	0.404707
1.00503	1	1	5	1030	0.404667
1.00503	1	1	5	1030	0.404627
1.00503	1	1	5	1030	0.404587
1.00503	1	1	5	1030	0.404547
1.00503	1	1	5	1030	0.404507
1.00603	1	1	5	1030	0.405467
1.00603	1	1	5	1030	0.405427
1.00603	1	1	5	1030	0.405387
1.00603	1	1	5	1030	0.405347
1.00603	1	1	5	1030	0.405307
1.00603	1	1	5	1030	0.405267
1.00603	1	1	5	1030	0.405227
1.00603	1	1	5	1030	0.405187
1.00603	1	1	5	1030	0.405147
1.00703	1	1	5	1030	0.406107
1.00703	1	1	5	1030	0.406067
1.00703	1	1	5	1030	0.406027
1.00703	1	1	5	1030	0.405987
1.00703	1	1	5	1030	0.405947
1.00703	1	1	5	1030	0.405907
1.00703	1	1	5	1030	0.405867
1.00703	1	1	5	1030	0.405827
1.00803	1	1	5	1030	0.406787
1.00803	1	1	5	1030	0.406747
1.00803	1	1	5	1030	0.406707
1.00803	1	1	5	1030	0.406667
1.00803	1	1	5	1030	0.406627
1.00803	1	1	5	1030	0.406587
1.00803	1	1	5	1030	0.406547
1.00803	1	1	5	1030	0.406507
1.00803	1	1	5	1030	0.406467
1.00903	1	1	5	1030	0.407427
1.00903	1	1	5	1030	0.407387
1.00903	1	1	5	1030	0.407347
1.00903	1	1	5	1030	0.407307
1.00903	1	1	5	1030	0.407267
1.00903	1	1	5	1030	0.407227
1.00903	1	1	5	1030	0.407187
1.00903	1	1	5	1030	0.407147
1.01003	1	1	5	1030	0.408107
1.01003	1	1	5	1030	0.408067
1.01003	1	1	5	1030	0.408027
1.01003	1	1	5	1030	0.407987
1.01003	1	1	5	1030	0.407947
1.01003	1	1	5	1030	0.407907
1.01003	1	1	5	1030	0.407867
1.01003	1	1	5	1030	0.407827
1.01096	1	1	5	1030	0.408715
1.01096	1	1	5	1030	0.408675
1.01096	1	1	5	1030	0.408635
1.01096	1	1	5	1030	0.408595
1.01096	1	1	5	1030	0.408555
1.01096	1	1	5	1030	0.408515
1.01096	1	1	5	1030	0.408475
1.01096	1	1	5	1030	0.408435
1.01203	1	1	5	1030	0.409467
1.01203	1	1	5	1030	0.409427
1.01203	1	1	5	1030	0.409387
1.01203	1	1	5	1030	0.409347
1.01203	1	1	5	1030	0.409307
1.01203	1	1	5	1030	0.409267
1.01203	1	1	5	1030	0.409227
1.01203	1	1	5	1030	0.409187
1.01203	1	1	5	1030	0.409147
1.01303	1	1	5	1030	0.410107
1.01303	1	1	5	1030	0.410067
1.01303	1	1	5	1030	0.410027
1.01303	1	1	5	1030	0.409987
