time(s)	cellId	rnti	lcid	packetSize
0.865482	1	1	5	1030
0.865522	1	1	5	1030
0.865562	1	1	5	1030
0.865602	1	1	5	1030
0.865642	1	1	5	1030
0.865682	1	1	5	1030
0.865722	1	1	5	1030
0.865762	1	1	5	1030
0.865802	1	1	5	1030
0.865842	1	1	5	1030
0.865882	1	1	5	1030
0.865922	1	1	5	1030
0.865962	1	1	5	1030
0.866002	1	1	5	1030
0.866042	1	1	5	1030
0.866082	1	1	5	1030
0.866122	1	1	5	1030
0.866162	1	1	5	1030
0.866202	1	1	5	1030
0.866242	1	1	5	1030
0.866282	1	1	5	1030
0.866322	1	1	5	1030
0.866362	1	1	5	1030
0.866402	1	1	5	1030
0.866442	1	1	5	1030
0.866482	1	1	5	1030
0.866522	1	1	5	1030
0.866562	1	1	5	1030
0.866602	1	1	5	1030
0.866642	1	1	5	1030
0.866682	1	1	5	1030
0.866722	1	1	5	1030
0.866762	1	1	5	1030
0.866802	1	1	5	1030
0.866842	1	1	5	1030
0.866882	1	1	5	1030
0.866922	1	1	5	1030
0.866962	1	1	5	1030
0.867002	1	1	5	1030
0.867042	1	1	5	1030
0.867082	1	1	5	1030
0.867122	1	1	5	1030
0.867162	1	1	5	1030
0.867202	1	1	5	1030
0.867242	1	1	5	1030
0.867282	1	1	5	1030
0.867322	1	1	5	1030
0.867362	1	1	5	1030
0.867402	1	1	5	1030
0.867442	1	1	5	1030
0.867482	1	1	5	1030
0.867522	1	1	5	1030
0.867562	1	1	5	1030
0.867602	1	1	5	1030
0.867642	1	1	5	1030
0.867682	1	1	5	1030
0.867722	1	1	5	1030
0.867762	1	1	5	1030
0.867802	1	1	5	1030
0.867842	1	1	5	1030
0.867882	1	1	5	1030
0.867922	1	1	5	1030
0.867962	1	1	5	1030
0.868002	1	1	5	1030
0.868042	1	1	5	1030
0.868082	1	1	5	1030
0.868122	1	1	5	1030
0.868162	1	1	5	1030
0.868202	1	1	5	1030
0.868242	1	1	5	1030
0.868282	1	1	5	1030
0.868322	1	1	5	1030
0.868362	1	1	5	1030
0.868402	1	1	5	1030
0.868442	1	1	5	1030
0.868482	1	1	5	1030
0.868522	1	1	5	1030
0.868562	1	1	5	1030
0.868602	1	1	5	1030
0.868642	1	1	5	1030
0.868682	1	1	5	1030
0.868722	1	1	5	1030
0.868762	1	1	5	1030
0.868802	1	1	5	1030
0.868842	1	1	5	1030
0.868882	1	1	5	1030
0.868922	1	1	5	1030
0.868962	1	1	5	1030
0.869002	1	1	5	1030
0.869042	1	1	5	1030
0.869082	1	1	5	1030
0.869122	1	1	5	1030
0.869162	1	1	5	1030
0.869202	1	1	5	1030
0.869242	1	1	5	1030
0.869282	1	1	5	1030
0.869322	1	1	5	1030
0.869362	1	1	5	1030
0.869402	1	1	5	1030
0.869442	1	1	5	1030
0.869482	1	1	5	1030
0.869522	1	1	5	1030
0.869562	1	1	5	1030
0.869602	1	1	5	1030
0.869642	1	1	5	1030
0.869682	1	1	5	1030
0.869722	1	1	5	1030
0.869762	1	1	5	1030
0.869802	1	1	5	1030
0.869842	1	1	5	1030
0.869882	1	1	5	1030
0.869922	1	1	5	1030
0.869962	1	1	5	1030
0.870002	1	1	5	1030
0.870042	1	1	5	1030
0.870082	1	1	5	1030
0.870122	1	1	5	1030
0.870162	1	1	5	1030
0.870202	1	1	5	1030
0.870242	1	1	5	1030
0.870282	1	1	5	1030
0.870322	1	1	5	1030
0.870362	1	1	5	1030
0.870402	1	1	5	1030
0.870442	1	1	5	1030
0.870482	1	1	5	1030
0.870522	1	1	5	1030
0.870562	1	1	5	1030
0.870602	1	1	5	1030
0.870642	1	1	5	1030
0.870682	1	1	5	1030
0.870722	1	1	5	1030
0.870762	1	1	5	1030
0.870802	1	1	5	1030
0.870842	1	1	5	1030
0.870882	1	1	5	1030
0.870922	1	1	5	1030
0.870962	1	1	5	1030
0.871002	1	1	5	1030
0.871042	1	1	5	1030
0.871082	1	1	5	1030
0.871122	1	1	5	1030
0.871162	1	1	5	1030
0.871202	1	1	5	1030
0.871242	1	1	5	1030
0.871282	1	1	5	1030
0.871322	1	1	5	1030
0.871362	1	1	5	1030
0.871402	1	1	5	1030
0.871442	1	1	5	1030
0.871482	1	1	5	1030
0.871522	1	1	5	1030
0.871562	1	1	5	1030
0.871602	1	1	5	1030
0.871642	1	1	5	1030
0.871682	1	1	5	1030
0.871722	1	1	5	1030
0.871762	1	1	5	1030
0.871802	1	1	5	1030
0.871842	1	1	5	1030
0.871882	1	1	5	1030
0.871922	1	1	5	1030
0.871962	1	1	5	1030
0.872002	1	1	5	1030
0.872042	1	1	5	1030
0.872082	1	1	5	1030
0.872122	1	1	5	1030
0.872162	1	1	5	1030
0.872202	1	1	5	1030
0.872242	1	1	5	1030
0.872282	1	1	5	1030
0.872322	1	1	5	1030
0.872362	1	1	5	1030
0.872402	1	1	5	1030
0.872442	1	1	5	1030
0.872482	1	1	5	1030
0.872522	1	1	5	1030
0.872562	1	1	5	1030
0.872602	1	1	5	1030
0.872642	1	1	5	1030
0.872682	1	1	5	1030
0.872722	1	1	5	1030
0.872762	1	1	5	1030
0.872802	1	1	5	1030
0.872842	1	1	5	1030
0.872882	1	1	5	1030
0.872922	1	1	5	1030
0.872962	1	1	5	1030
0.873002	1	1	5	1030
0.873042	1	1	5	1030
0.873082	1	1	5	1030
0.873122	1	1	5	1030
0.873162	1	1	5	1030
0.873202	1	1	5	1030
0.873242	1	1	5	1030
0.873282	1	1	5	1030
0.873322	1	1	5	1030
0.873362	1	1	5	1030
0.873402	1	1	5	1030
0.873442	1	1	5	1030
0.873482	1	1	5	1030
0.873522	1	1	5	1030
0.873562	1	1	5	1030
0.873602	1	1	5	1030
0.873642	1	1	5	1030
0.873682	1	1	5	1030
0.873722	1	1	5	1030
0.873762	1	1	5	1030
0.873802	1	1	5	1030
0.873842	1	1	5	1030
0.873882	1	1	5	1030
0.873922	1	1	5	1030
0.873962	1	1	5	1030
0.874002	1	1	5	1030
0.874042	1	1	5	1030
0.874082	1	1	5	1030
0.874122	1	1	5	1030
0.874162	1	1	5	1030
0.874202	1	1	5	1030
0.874242	1	1	5	1030
0.874282	1	1	5	1030
0.874322	1	1	5	1030
0.874362	1	1	5	1030
0.874402	1	1	5	1030
0.874442	1	1	5	1030
0.874482	1	1	5	1030
0.874522	1	1	5	1030
0.874562	1	1	5	1030
0.874602	1	1	5	1030
0.874642	1	1	5	1030
0.874682	1	1	5	1030
0.874722	1	1	5	1030
0.874762	1	1	5	1030
0.874802	1	1	5	1030
0.874842	1	1	5	1030
0.874882	1	1	5	1030
0.874922	1	1	5	1030
0.874962	1	1	5	1030
0.875002	1	1	5	1030
0.875042	1	1	5	1030
0.875082	1	1	5	1030
0.875122	1	1	5	1030
0.875162	1	1	5	1030
0.875202	1	1	5	1030
0.875242	1	1	5	1030
0.875282	1	1	5	1030
0.875322	1	1	5	1030
0.875362	1	1	5	1030
0.875402	1	1	5	1030
0.875442	1	1	5	1030
0.875482	1	1	5	1030
0.875522	1	1	5	1030
0.875562	1	1	5	1030
0.875602	1	1	5	1030
0.875642	1	1	5	1030
0.875682	1	1	5	1030
0.875722	1	1	5	1030
0.875762	1	1	5	1030
0.875802	1	1	5	1030
0.875842	1	1	5	1030
0.875882	1	1	5	1030
0.875922	1	1	5	1030
0.875962	1	1	5	1030
0.876002	1	1	5	1030
0.876042	1	1	5	1030
0.876082	1	1	5	1030
0.876122	1	1	5	1030
0.876162	1	1	5	1030
0.876202	1	1	5	1030
0.876242	1	1	5	1030
0.876282	1	1	5	1030
0.876322	1	1	5	1030
0.876362	1	1	5	1030
0.876402	1	1	5	1030
0.876442	1	1	5	1030
0.876482	1	1	5	1030
0.876522	1	1	5	1030
0.876562	1	1	5	1030
0.876602	1	1	5	1030
0.876642	1	1	5	1030
0.876682	1	1	5	1030
0.876722	1	1	5	1030
0.876762	1	1	5	1030
0.876802	1	1	5	1030
0.876842	1	1	5	1030
0.876882	1	1	5	1030
0.876922	1	1	5	1030
0.876962	1	1	5	1030
0.877002	1	1	5	1030
0.877042	1	1	5	1030
0.877082	1	1	5	1030
0.877122	1	1	5	1030
0.877162	1	1	5	1030
0.877202	1	1	5	1030
0.877242	1	1	5	1030
0.877282	1	1	5	1030
0.877322	1	1	5	1030
0.877362	1	1	5	1030
0.877402	1	1	5	1030
0.877442	1	1	5	1030
0.877482	1	1	5	1030
0.877522	1	1	5	1030
0.877562	1	1	5	1030
0.877602	1	1	5	1030
0.877642	1	1	5	1030
0.877682	1	1	5	1030
0.877722	1	1	5	1030
0.877762	1	1	5	1030
0.877802	1	1	5	1030
0.877842	1	1	5	1030
0.877882	1	1	5	1030
0.877922	1	1	5	1030
0.877962	1	1	5	1030
0.878002	1	1	5	1030
0.878042	1	1	5	1030
0.878082	1	1	5	1030
0.878122	1	1	5	1030
0.878162	1	1	5	1030
0.878202	1	1	5	1030
0.878242	1	1	5	1030
0.878282	1	1	5	1030
0.878322	1	1	5	1030
0.878362	1	1	5	1030
0.878402	1	1	5	1030
0.878442	1	1	5	1030
0.878482	1	1	5	1030
0.878522	1	1	5	1030
0.878562	1	1	5	1030
0.878602	1	1	5	1030
0.878642	1	1	5	1030
0.878682	1	1	5	1030
0.878722	1	1	5	1030
0.878762	1	1	5	1030
0.878802	1	1	5	1030
0.878842	1	1	5	1030
0.878882	1	1	5	1030
0.878922	1	1	5	1030
0.878962	1	1	5	1030
0.879002	1	1	5	1030
0.879042	1	1	5	1030
0.879082	1	1	5	1030
0.879122	1	1	5	1030
0.879162	1	1	5	1030
0.879202	1	1	5	1030
0.879242	1	1	5	1030
0.879282	1	1	5	1030
0.879322	1	1	5	1030
0.879362	1	1	5	1030
0.879402	1	1	5	1030
0.879442	1	1	5	1030
0.879482	1	1	5	1030
0.879522	1	1	5	1030
0.879562	1	1	5	1030
0.879602	1	1	5	1030
0.879642	1	1	5	1030
0.879682	1	1	5	1030
0.879722	1	1	5	1030
0.879762	1	1	5	1030
0.879802	1	1	5	1030
0.879842	1	1	5	1030
0.879882	1	1	5	1030
0.879922	1	1	5	1030
0.879962	1	1	5	1030
0.880002	1	1	5	1030
0.880042	1	1	5	1030
0.880082	1	1	5	1030
0.880122	1	1	5	1030
0.880162	1	1	5	1030
0.880202	1	1	5	1030
0.880242	1	1	5	1030
0.880282	1	1	5	1030
0.880322	1	1	5	1030
0.880362	1	1	5	1030
0.880402	1	1	5	1030
0.880442	1	1	5	1030
0.880482	1	1	5	1030
0.880522	1	1	5	1030
0.880562	1	1	5	1030
0.880602	1	1	5	1030
0.880642	1	1	5	1030
0.880682	1	1	5	1030
0.880722	1	1	5	1030
0.880762	1	1	5	1030
0.880802	1	1	5	1030
0.880842	1	1	5	1030
0.880882	1	1	5	1030
0.880922	1	1	5	1030
0.880962	1	1	5	1030
0.881002	1	1	5	1030
0.881042	1	1	5	1030
0.881082	1	1	5	1030
0.881122	1	1	5	1030
0.881162	1	1	5	1030
0.881202	1	1	5	1030
0.881242	1	1	5	1030
0.881282	1	1	5	1030
0.881322	1	1	5	1030
0.881362	1	1	5	1030
0.881402	1	1	5	1030
0.881442	1	1	5	1030
0.881482	1	1	5	1030
0.881522	1	1	5	1030
0.881562	1	1	5	1030
0.881602	1	1	5	1030
0.881642	1	1	5	1030
0.881682	1	1	5	1030
0.881722	1	1	5	1030
0.881762	1	1	5	1030
0.881802	1	1	5	1030
0.881842	1	1	5	1030
0.881882	1	1	5	1030
0.881922	1	1	5	1030
0.881962	1	1	5	1030
0.882002	1	1	5	1030
0.882042	1	1	5	1030
0.882082	1	1	5	1030
0.882122	1	1	5	1030
0.882162	1	1	5	1030
0.882202	1	1	5	1030
0.882242	1	1	5	1030
0.882282	1	1	5	1030
0.882322	1	1	5	1030
0.882362	1	1	5	1030
0.882402	1	1	5	1030
0.882442	1	1	5	1030
0.882482	1	1	5	1030
0.882522	1	1	5	1030
0.882562	1	1	5	1030
0.882602	1	1	5	1030
0.882642	1	1	5	1030
0.882682	1	1	5	1030
0.882722	1	1	5	1030
0.882762	1	1	5	1030
0.882802	1	1	5	1030
0.882842	1	1	5	1030
0.882882	1	1	5	1030
0.882922	1	1	5	1030
0.882962	1	1	5	1030
0.883002	1	1	5	1030
0.883042	1	1	5	1030
0.883082	1	1	5	1030
0.883122	1	1	5	1030
0.883162	1	1	5	1030
0.883202	1	1	5	1030
0.883242	1	1	5	1030
0.883282	1	1	5	1030
0.883322	1	1	5	1030
0.883362	1	1	5	1030
0.883402	1	1	5	1030
0.883442	1	1	5	1030
0.883482	1	1	5	1030
0.883522	1	1	5	1030
0.883562	1	1	5	1030
0.883602	1	1	5	1030
0.883642	1	1	5	1030
0.883682	1	1	5	1030
0.883722	1	1	5	1030
0.883762	1	1	5	1030
0.883802	1	1	5	1030
0.883842	1	1	5	1030
0.883882	1	1	5	1030
0.883922	1	1	5	1030
0.883962	1	1	5	1030
0.884002	1	1	5	1030
0.884042	1	1	5	1030
0.884082	1	1	5	1030
0.884122	1	1	5	1030
0.884162	1	1	5	1030
0.884202	1	1	5	1030
0.884242	1	1	5	1030
0.884282	1	1	5	1030
0.884322	1	1	5	1030
0.884362	1	1	5	1030
0.884402	1	1	5	1030
0.884442	1	1	5	1030
0.884482	1	1	5	1030
0.884522	1	1	5	1030
0.884562	1	1	5	1030
0.884602	1	1	5	1030
0.884642	1	1	5	1030
0.884682	1	1	5	1030
0.884722	1	1	5	1030
0.884762	1	1	5	1030
0.884802	1	1	5	1030
0.884842	1	1	5	1030
0.884882	1	1	5	1030
0.884922	1	1	5	1030
0.884962	1	1	5	1030
0.885002	1	1	5	1030
0.885042	1	1	5	1030
0.885082	1	1	5	1030
0.885122	1	1	5	1030
0.885162	1	1	5	1030
0.885202	1	1	5	1030
0.885242	1	1	5	1030
0.885282	1	1	5	1030
0.885322	1	1	5	1030
0.885362	1	1	5	1030
0.885402	1	1	5	1030
0.885442	1	1	5	1030
0.885482	1	1	5	1030
0.885522	1	1	5	1030
0.885562	1	1	5	1030
0.885602	1	1	5	1030
0.885642	1	1	5	1030
0.885682	1	1	5	1030
0.885722	1	1	5	1030
0.885762	1	1	5	1030
0.885802	1	1	5	1030
0.885842	1	1	5	1030
0.885882	1	1	5	1030
0.885922	1	1	5	1030
0.885962	1	1	5	1030
0.886002	1	1	5	1030
0.886042	1	1	5	1030
0.886082	1	1	5	1030
0.886122	1	1	5	1030
0.886162	1	1	5	1030
0.886202	1	1	5	1030
0.886242	1	1	5	1030
0.886282	1	1	5	1030
0.886322	1	1	5	1030
0.886362	1	1	5	1030
0.886402	1	1	5	1030
0.886442	1	1	5	1030
0.886482	1	1	5	1030
0.886522	1	1	5	1030
0.886562	1	1	5	1030
0.886602	1	1	5	1030
0.886642	1	1	5	1030
0.886682	1	1	5	1030
0.886722	1	1	5	1030
0.886762	1	1	5	1030
0.886802	1	1	5	1030
0.886842	1	1	5	1030
0.886882	1	1	5	1030
0.886922	1	1	5	1030
0.886962	1	1	5	1030
0.887002	1	1	5	1030
0.887042	1	1	5	1030
0.887082	1	1	5	1030
0.887122	1	1	5	1030
0.887162	1	1	5	1030
0.887202	1	1	5	1030
0.887242	1	1	5	1030
0.887282	1	1	5	1030
0.887322	1	1	5	1030
0.887362	1	1	5	1030
0.887402	1	1	5	1030
0.887442	1	1	5	1030
0.887482	1	1	5	1030
0.887522	1	1	5	1030
0.887562	1	1	5	1030
0.887602	1	1	5	1030
0.887642	1	1	5	1030
0.887682	1	1	5	1030
0.887722	1	1	5	1030
0.887762	1	1	5	1030
0.887802	1	1	5	1030
0.887842	1	1	5	1030
0.887882	1	1	5	1030
0.887922	1	1	5	1030
0.887962	1	1	5	1030
0.888002	1	1	5	1030
0.888042	1	1	5	1030
0.888082	1	1	5	1030
0.888122	1	1	5	1030
0.888162	1	1	5	1030
0.888202	1	1	5	1030
0.888242	1	1	5	1030
0.888282	1	1	5	1030
0.888322	1	1	5	1030
0.888362	1	1	5	1030
0.888402	1	1	5	1030
0.888442	1	1	5	1030
0.888482	1	1	5	1030
0.888522	1	1	5	1030
0.888562	1	1	5	1030
0.888602	1	1	5	1030
0.888642	1	1	5	1030
0.888682	1	1	5	1030
0.888722	1	1	5	1030
0.888762	1	1	5	1030
0.888802	1	1	5	1030
0.888842	1	1	5	1030
0.888882	1	1	5	1030
0.888922	1	1	5	1030
0.888962	1	1	5	1030
0.889002	1	1	5	1030
0.889042	1	1	5	1030
0.889082	1	1	5	1030
0.889122	1	1	5	1030
0.889162	1	1	5	1030
0.889202	1	1	5	1030
0.889242	1	1	5	1030
0.889282	1	1	5	1030
0.889322	1	1	5	1030
0.889362	1	1	5	1030
0.889402	1	1	5	1030
0.889442	1	1	5	1030
0.889482	1	1	5	1030
0.889522	1	1	5	1030
0.889562	1	1	5	1030
0.889602	1	1	5	1030
0.889642	1	1	5	1030
0.889682	1	1	5	1030
0.889722	1	1	5	1030
0.889762	1	1	5	1030
0.889802	1	1	5	1030
0.889842	1	1	5	1030
0.889882	1	1	5	1030
0.889922	1	1	5	1030
0.889962	1	1	5	1030
0.890002	1	1	5	1030
0.890042	1	1	5	1030
0.890082	1	1	5	1030
0.890122	1	1	5	1030
0.890162	1	1	5	1030
0.890202	1	1	5	1030
0.890242	1	1	5	1030
0.890282	1	1	5	1030
0.890322	1	1	5	1030
0.890362	1	1	5	1030
0.890402	1	1	5	1030
0.890442	1	1	5	1030
0.890482	1	1	5	1030
0.890522	1	1	5	1030
0.890562	1	1	5	1030
0.890602	1	1	5	1030
0.890642	1	1	5	1030
0.890682	1	1	5	1030
0.890722	1	1	5	1030
0.890762	1	1	5	1030
0.890802	1	1	5	1030
0.890842	1	1	5	1030
0.890882	1	1	5	1030
0.890922	1	1	5	1030
0.890962	1	1	5	1030
0.891002	1	1	5	1030
0.891042	1	1	5	1030
0.891082	1	1	5	1030
0.891122	1	1	5	1030
0.891162	1	1	5	1030
0.891202	1	1	5	1030
0.891242	1	1	5	1030
0.891282	1	1	5	1030
0.891322	1	1	5	1030
0.891362	1	1	5	1030
0.891402	1	1	5	1030
0.891442	1	1	5	1030
0.891482	1	1	5	1030
0.891522	1	1	5	1030
0.891562	1	1	5	1030
0.891602	1	1	5	1030
0.891642	1	1	5	1030
0.891682	1	1	5	1030
0.891722	1	1	5	1030
0.891762	1	1	5	1030
0.891802	1	1	5	1030
0.891842	1	1	5	1030
0.891882	1	1	5	1030
0.891922	1	1	5	1030
0.891962	1	1	5	1030
0.892002	1	1	5	1030
0.892042	1	1	5	1030
0.892082	1	1	5	1030
0.892122	1	1	5	1030
0.892162	1	1	5	1030
0.892202	1	1	5	1030
0.892242	1	1	5	1030
0.892282	1	1	5	1030
0.892322	1	1	5	1030
0.892362	1	1	5	1030
0.892402	1	1	5	1030
0.892442	1	1	5	1030
0.892482	1	1	5	1030
0.892522	1	1	5	1030
0.892562	1	1	5	1030
0.892602	1	1	5	1030
0.892642	1	1	5	1030
0.892682	1	1	5	1030
0.892722	1	1	5	1030
0.892762	1	1	5	1030
0.892802	1	1	5	1030
0.892842	1	1	5	1030
0.892882	1	1	5	1030
0.892922	1	1	5	1030
0.892962	1	1	5	1030
0.893002	1	1	5	1030
0.893042	1	1	5	1030
0.893082	1	1	5	1030
0.893122	1	1	5	1030
0.893162	1	1	5	1030
0.893202	1	1	5	1030
0.893242	1	1	5	1030
0.893282	1	1	5	1030
0.893322	1	1	5	1030
0.893362	1	1	5	1030
0.893402	1	1	5	1030
0.893442	1	1	5	1030
0.893482	1	1	5	1030
0.893522	1	1	5	1030
0.893562	1	1	5	1030
0.893602	1	1	5	1030
0.893642	1	1	5	1030
0.893682	1	1	5	1030
0.893722	1	1	5	1030
0.893762	1	1	5	1030
0.893802	1	1	5	1030
0.893842	1	1	5	1030
0.893882	1	1	5	1030
0.893922	1	1	5	1030
0.893962	1	1	5	1030
0.894002	1	1	5	1030
0.894042	1	1	5	1030
0.894082	1	1	5	1030
0.894122	1	1	5	1030
0.894162	1	1	5	1030
0.894202	1	1	5	1030
0.894242	1	1	5	1030
0.894282	1	1	5	1030
0.894322	1	1	5	1030
0.894362	1	1	5	1030
0.894402	1	1	5	1030
0.894442	1	1	5	1030
0.894482	1	1	5	1030
0.894522	1	1	5	1030
0.894562	1	1	5	1030
0.894602	1	1	5	1030
0.894642	1	1	5	1030
0.894682	1	1	5	1030
0.894722	1	1	5	1030
0.894762	1	1	5	1030
0.894802	1	1	5	1030
0.894842	1	1	5	1030
0.894882	1	1	5	1030
0.894922	1	1	5	1030
0.894962	1	1	5	1030
0.895002	1	1	5	1030
0.895042	1	1	5	1030
0.895082	1	1	5	1030
0.895122	1	1	5	1030
0.895162	1	1	5	1030
0.895202	1	1	5	1030
0.895242	1	1	5	1030
0.895282	1	1	5	1030
0.895322	1	1	5	1030
0.895362	1	1	5	1030
0.895402	1	1	5	1030
0.895442	1	1	5	1030
0.895482	1	1	5	1030
0.895522	1	1	5	1030
0.895562	1	1	5	1030
0.895602	1	1	5	1030
0.895642	1	1	5	1030
0.895682	1	1	5	1030
0.895722	1	1	5	1030
0.895762	1	1	5	1030
0.895802	1	1	5	1030
0.895842	1	1	5	1030
0.895882	1	1	5	1030
0.895922	1	1	5	1030
0.895962	1	1	5	1030
0.896002	1	1	5	1030
0.896042	1	1	5	1030
0.896082	1	1	5	1030
0.896122	1	1	5	1030
0.896162	1	1	5	1030
0.896202	1	1	5	1030
0.896242	1	1	5	1030
0.896282	1	1	5	1030
0.896322	1	1	5	1030
0.896362	1	1	5	1030
0.896402	1	1	5	1030
0.896442	1	1	5	1030
0.896482	1	1	5	1030
0.896522	1	1	5	1030
0.896562	1	1	5	1030
0.896602	1	1	5	1030
0.896642	1	1	5	1030
0.896682	1	1	5	1030
0.896722	1	1	5	1030
0.896762	1	1	5	1030
0.896802	1	1	5	1030
0.896842	1	1	5	1030
0.896882	1	1	5	1030
0.896922	1	1	5	1030
0.896962	1	1	5	1030
0.897002	1	1	5	1030
0.897042	1	1	5	1030
0.897082	1	1	5	1030
0.897122	1	1	5	1030
0.897162	1	1	5	1030
0.897202	1	1	5	1030
0.897242	1	1	5	1030
0.897282	1	1	5	1030
0.897322	1	1	5	1030
0.897362	1	1	5	1030
0.897402	1	1	5	1030
0.897442	1	1	5	1030
0.897482	1	1	5	1030
0.897522	1	1	5	1030
0.897562	1	1	5	1030
0.897602	1	1	5	1030
0.897642	1	1	5	1030
0.897682	1	1	5	1030
0.897722	1	1	5	1030
0.897762	1	1	5	1030
0.897802	1	1	5	1030
0.897842	1	1	5	1030
0.897882	1	1	5	1030
0.897922	1	1	5	1030
0.897962	1	1	5	1030
0.898002	1	1	5	1030
0.898042	1	1	5	1030
0.898082	1	1	5	1030
0.898122	1	1	5	1030
0.898162	1	1	5	1030
0.898202	1	1	5	1030
0.898242	1	1	5	1030
0.898282	1	1	5	1030
0.898322	1	1	5	1030
0.898362	1	1	5	1030
0.898402	1	1	5	1030
0.898442	1	1	5	1030
0.898482	1	1	5	1030
0.898522	1	1	5	1030
0.898562	1	1	5	1030
0.898602	1	1	5	1030
0.898642	1	1	5	1030
0.898682	1	1	5	1030
0.898722	1	1	5	1030
0.898762	1	1	5	1030
0.898802	1	1	5	1030
0.898842	1	1	5	1030
0.898882	1	1	5	1030
0.898922	1	1	5	1030
0.898962	1	1	5	1030
0.899002	1	1	5	1030
0.899042	1	1	5	1030
0.899082	1	1	5	1030
0.899122	1	1	5	1030
0.899162	1	1	5	1030
0.899202	1	1	5	1030
0.899242	1	1	5	1030
0.899282	1	1	5	1030
0.899322	1	1	5	1030
0.899362	1	1	5	1030
0.899402	1	1	5	1030
0.899442	1	1	5	1030
0.899482	1	1	5	1030
0.899522	1	1	5	1030
0.899562	1	1	5	1030
0.899602	1	1	5	1030
0.899642	1	1	5	1030
0.899682	1	1	5	1030
0.899722	1	1	5	1030
0.899762	1	1	5	1030
0.899802	1	1	5	1030
0.899842	1	1	5	1030
0.899882	1	1	5	1030
0.899922	1	1	5	1030
0.899962	1	1	5	1030
0.900002	1	1	5	1030
0.900042	1	1	5	1030
0.900082	1	1	5	1030
0.900122	1	1	5	1030
0.900162	1	1	5	1030
0.900202	1	1	5	1030
0.900242	1	1	5	1030
0.900282	1	1	5	1030
0.900322	1	1	5	1030
0.900362	1	1	5	1030
0.900402	1	1	5	1030
0.900442	1	1	5	1030
0.900482	1	1	5	1030
0.900522	1	1	5	1030
0.900562	1	1	5	1030
0.900602	1	1	5	1030
0.900642	1	1	5	1030
0.900682	1	1	5	1030
0.900722	1	1	5	1030
0.900762	1	1	5	1030
0.900802	1	1	5	1030
0.900842	1	1	5	1030
0.900882	1	1	5	1030
0.900922	1	1	5	1030
0.900962	1	1	5	1030
0.901002	1	1	5	1030
0.901042	1	1	5	1030
0.901082	1	1	5	1030
0.901122	1	1	5	1030
0.901162	1	1	5	1030
0.901202	1	1	5	1030
0.901242	1	1	5	1030
0.901282	1	1	5	1030
0.901322	1	1	5	1030
0.901362	1	1	5	1030
0.901402	1	1	5	1030
0.901442	1	1	5	1030
0.901482	1	1	5	1030
0.901522	1	1	5	1030
0.901562	1	1	5	1030
0.901602	1	1	5	1030
